period_normalized_date,category,brand,product_name,sub_segment,promotion,uom,item_code,sales_units,price_per_sales_unit,price_per_sales_per_uom,sales_value,sales_per_uom,emirate,store_type,is_weekend,is_holiday,month,day_of_week,day_of_month,rolling_3day_mean,rolling_7day_mean,rolling_30day_mean,rolling_3day_std,rolling_7day_std,rolling_30day_std
2024-12-19,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,294.13519908754813,6.3285366666666665,13.184444000000001,2698.9682799558527,141.1848959889872,Dubai,Hypermarket,0,0,12,3,19,309.60781612703715,330.880579277152,419.2607349930394,3.9872992778420895,39.47503025018932,109.89364047800814
2024-12-20,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,455.2969316589758,6.3285366666666665,13.184444000000001,4177.779403216026,218.54252785721349,Dubai,Hypermarket,1,0,12,4,20,304.0469359891311,331.22789199221705,415.4248985804631,9.406504898797301,39.08163056997729,112.2398499210635
2024-12-21,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,473.35546829373556,6.3285366666666665,13.184444000000001,4343.483534210324,227.21062546811177,Dubai,Hypermarket,1,0,12,5,21,354.09402297951084,340.63383981110024,418.46881843844574,88.14239563810987,58.52013332444486,112.03461642694356
2024-12-22,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,413.72508056075065,6.3285366666666665,13.184444000000001,3796.318402284405,198.58803926972007,Dubai,Hypermarket,0,0,12,6,22,407.5958663467529,353.2880707692812,421.76100180028624,98.67380578210874,76.47792988979434,112.15182746196041
2024-12-23,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,348.5504215203707,6.3285366666666665,13.184444000000001,3198.279344216532,167.30420283573073,Dubai,Hypermarket,0,0,12,0,23,447.45916017115377,366.4765897117318,418.10483093742636,30.578076815229615,78.00834768756778,110.49948156412322
2024-12-24,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,400.04298801333994,6.3285366666666665,13.184444000000001,3670.7722796053213,192.0206348271021,Dubai,Hypermarket,0,0,12,1,24,411.87699012495204,371.86695857160385,411.9850928084361,62.42304465275354,74.75724307113701,109.04026502413896
2024-12-25,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,556.7770356337217,6.3285366666666665,13.184444000000001,5108.955211225791,267.2529779123991,Dubai,Hypermarket,0,1,12,2,25,387.43949669815356,385.42228961810423,411.10558714959393,34.366699583411524,69.02793644014903,109.02616078572782
2024-12-26,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,390.74107135201626,6.3285366666666665,13.184444000000001,3585.4184080197833,187.55571481616417,Dubai,Hypermarket,0,0,12,3,26,435.1234817224772,420.26901782406316,415.92722833258097,108.45534327747657,85.81450691176457,112.2245420954884
2024-12-27,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,464.42492706824873,6.3285366666666665,13.184444000000001,4261.537383034951,222.9239656669146,Dubai,Hypermarket,1,0,12,4,27,449.187031666359,434.0698567189872,413.7384740894111,93.29168306267401,68.08535683663338,112.0480755974918
2024-12-28,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,530.0376689827195,6.3285366666666665,13.184444000000001,4863.596265268143,254.41808188110346,Dubai,Hypermarket,1,0,12,5,28,470.6476780179953,435.37385606316906,414.96435694361276,83.19271200517481,68.6447783627222,112.40611588597861
2024-12-29,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,398.2138682619667,6.3285366666666665,13.184444000000001,3653.9883781732196,191.14265734378782,Dubai,Hypermarket,0,0,12,6,29,461.73455580099466,443.47131330445245,417.50628736269596,69.68725924470948,76.73795941516074,114.16266395062897
2024-12-30,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,341.1344683043937,6.3285366666666665,13.184444000000001,3130.2309686475783,163.7445452812968,Dubai,Hypermarket,0,0,12,0,30,464.2254881043115,441.25542583319765,408.0282953721341,65.91212666149931,77.95438127472529,102.61871780439185
2024-12-31,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,341.179077637927,6.3285366666666665,13.184444000000001,3130.6403014189364,163.76595776145757,Dubai,Hypermarket,0,0,12,1,31,423.12866851635977,440.1960039452009,395.05028020173575,96.88480407378786,79.4601001008655,83.21918004644981
2024-11-30,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,260.883901220123,6.025081999999999,12.552236666666666,2246.4109637689717,125.22427279544357,Dubai,Mini Market,1,0,11,5,30,186.1883125989576,173.0144922342424,162.11136865361465,50.084321767806976,34.21568315109666,31.384814066965053
2024-12-01,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,174.73412933247263,6.3285366666666665,13.184444000000001,1603.350683485104,83.87238233322941,Dubai,Mini Market,0,0,12,6,1,222.23908426254638,183.13349009272534,164.52569880249996,52.81090124848175,47.85100540737279,35.93691767090478
2024-12-02,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,204.73582145641504,6.3285366666666665,13.184444000000001,1878.6445471189509,98.27319459627196,Dubai,Mini Market,0,1,12,0,2,226.46239446739182,186.33896990661916,163.84675628853878,45.607989578012194,46.162703063834236,35.52941846528745
2024-12-03,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,181.28744482753473,6.3285366666666665,13.184444000000001,1663.4835431516249,87.01797378037195,Dubai,Mini Market,0,1,12,1,3,213.4512840030036,194.56001582161156,163.1612063443849,43.73117040080496,43.04756402413049,34.485818035778955
2024-12-04,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,115.80593142471211,6.3285366666666665,13.184444000000001,1062.6288064660007,55.58684725196469,Dubai,Mini Market,0,0,12,2,4,186.9191318721408,197.17231923334543,163.81090482502228,15.773785430302022,41.33400058299027,34.6424657434508
2024-12-05,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,114.03077319029815,6.3285366666666665,13.184444000000001,1046.3400529218877,54.734771296869205,Dubai,Mini Market,0,0,12,3,5,167.27639923622064,191.8972256898248,162.5615254574116,46.090816701204986,49.50037315854404,35.694979634167375
2024-12-06,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,170.6601698329225,6.3285366666666665,13.184444000000001,1565.9682569777683,81.9168817675316,Dubai,Mini Market,1,0,12,4,6,137.041383147515,185.03530775730502,161.3690206870033,38.3284917174335,57.074943655363874,36.718726728028756
2024-12-07,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,149.90704692583233,6.3285366666666665,13.184444000000001,1375.5387517365755,71.9553827420033,Dubai,Mini Market,1,0,12,5,7,133.49895814931094,174.591167326354,161.98933295443706,32.19479052634026,50.88993794652898,36.71306941649845
2024-12-08,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,139.66788604856248,6.3285366666666665,13.184444000000001,1281.5847791863853,67.04058550605069,Dubai,Mini Market,0,0,12,6,8,144.86599664968435,158.73733099859822,162.72248781271364,28.649280653131356,34.01513314723579,36.22546893554374
2024-12-09,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,108.00924427701244,6.3285366666666665,13.184444000000001,991.0868374474696,51.844437409751265,Dubai,Mini Market,0,0,12,0,9,153.41170093577247,153.72786767232535,161.18190211202355,15.790578309219491,33.84833529188678,36.18917859645139
2024-12-10,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,117.70609681847678,6.3285366666666665,13.184444000000001,1080.0646187739121,56.49892664373,Dubai,Mini Market,0,0,12,1,10,132.52805908380242,139.90978521812497,157.86288953789227,21.84237426460057,28.94265643514461,36.352750035810814
2024-12-11,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,119.49446385655416,6.3285366666666665,13.184444000000001,1096.474575568144,57.35734282460313,Dubai,Mini Market,0,0,12,2,11,121.79440904801726,130.82673550254526,156.0429040728351,16.220453827482128,23.200016839015063,36.96631951108317
2024-12-12,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,104.18000360074736,6.3285366666666665,13.184444000000001,955.9499372953729,50.00640187958552,Dubai,Mini Market,0,0,12,3,12,115.06993498401448,131.35366870709413,155.11051572525534,6.179771768493609,22.84110659637937,37.53844065888046
2024-12-13,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,139.09117747385483,6.3285366666666665,13.184444000000001,1276.2929332776228,66.76376538935388,Dubai,Mini Market,1,0,12,4,13,113.79352142525944,129.94641590858686,154.62444676782337,8.373431667325603,24.340500359266425,38.11530651105391
2024-12-14,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,137.4199469951674,6.3285366666666665,13.184444000000001,1260.9578150582956,65.96157475715795,Dubai,Mini Market,1,0,12,5,14,120.92188164371879,125.43655985729148,155.37448322255298,17.4993044562894,17.504309187011994,37.5583748744289
2024-12-15,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,114.78765998699888,6.3285366666666665,13.184444000000001,1053.285204206568,55.098076960384226,Dubai,Mini Market,0,0,12,6,15,126.89704268992323,123.65268843862506,155.6546625077992,19.691270948381355,15.060580389122375,37.38590893673962
2024-12-16,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,111.00637125045223,6.3285366666666665,13.184444000000001,1018.5883083948701,53.28305836135296,Dubai,Mini Market,0,0,12,0,16,130.43292815200707,120.09837042983028,153.29917962732776,13.57494253374474,13.506766386720022,37.66881646594876
2024-12-17,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,108.9841681027988,6.3285366666666665,13.184444000000001,1000.032684423055,52.3124008475439,Dubai,Mini Market,0,0,12,1,17,121.07132607753952,120.52653142603594,151.24190081471815,14.28399770927237,13.101085542942272,38.252162352883516
2024-12-18,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,111.73212078286045,6.3285366666666665,13.184444000000001,1025.2477458686537,53.63141813796239,Dubai,Mini Market,0,0,12,2,18,111.59273311341666,119.28054160951051,149.98867670021392,2.9458436292922543,13.809625385764065,39.01833506297363
2024-12-19,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,105.04828538841005,6.3285366666666665,13.184444000000001,963.917242841376,50.423177138924,Dubai,Mini Market,0,0,12,3,19,110.57422004537051,118.17163545612571,149.73597678322838,1.4240354563698785,14.098225089351677,39.247728742145746
2024-12-20,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,162.60604702106278,6.3285366666666665,13.184444000000001,1492.0640725771523,78.05090280614768,Dubai,Mini Market,1,0,12,4,20,108.5881914246898,118.29567571150609,148.36603520730824,3.3594660352839405,13.957725203561656,40.0856606860941
2024-12-21,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,169.05552439061984,6.3285366666666665,13.184444000000001,1551.2441193608302,81.14665195289706,Dubai,Mini Market,1,0,12,5,21,126.4621510641111,121.65494278967866,149.45314944230208,31.47942701361042,20.900047615872147,40.01236300962269
2024-12-22,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,147.75895734312525,6.3285366666666665,13.184444000000001,1355.8280008158588,70.92429973918574,Dubai,Mini Market,0,0,12,6,22,145.56995226669758,126.17431098902901,150.62892921438794,35.240644922181296,27.31354638921158,40.05422409355728
2024-12-23,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,124.4822934001324,6.3285366666666665,13.184444000000001,1142.2426229344758,59.751501012760976,Dubai,Mini Market,0,0,12,0,23,159.8068429182693,130.88449632561847,149.32315390622367,10.920741719723186,27.86012417413077,39.46410055861543
2024-12-24,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,142.87249571904997,6.3285366666666665,13.184444000000001,1310.9900998590433,68.57879815253646,Dubai,Mini Market,0,0,12,1,24,147.09892504462584,132.8096280612871,147.13753314587004,22.29394451883992,26.699015382548367,38.94295179433534
2024-12-25,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,198.8489412977577,6.3285366666666665,13.184444000000001,1824.6268611520682,95.44749211157112,Dubai,Mini Market,0,1,12,2,25,138.37124882076924,137.65081772075155,146.82342398199782,12.273821279788933,24.65283444290987,38.937914566331365
2024-12-26,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,139.5503826257201,6.3285366666666665,13.184444000000001,1280.5065742927798,66.98418386291577,Dubai,Mini Market,0,0,12,3,26,155.40124347231338,150.0960777943083,148.5454386902075,38.734051170526904,30.648038182772886,40.08019360553157
2024-12-27,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,165.8660453815174,6.3285366666666665,13.184444000000001,1521.9776367981965,79.61570202389807,Dubai,Mini Market,1,0,12,4,27,160.4239398808426,155.02494882820972,147.76374074621825,33.318458236668725,24.316198870226103,40.01716985624707
2024-12-28,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,189.29916749382843,6.3285366666666665,13.184444000000001,1736.9986661671937,90.86360067182267,Dubai,Mini Market,1,0,12,5,28,168.08845643499842,155.49066287970325,148.20155605129028,29.711682858990297,24.5159922724007,40.145041387849496
2024-12-29,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,142.2192386649881,6.3285366666666665,13.184444000000001,1304.9958493475785,68.26523476563851,Dubai,Mini Market,0,0,12,6,29,164.90519850035534,158.3826118944473,149.10938834382003,24.88830687310976,27.406414076843106,40.772379982367475
2024-12-30,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,121.8337386801406,6.3285366666666665,13.184444000000001,1117.9396316598493,58.48019474332029,Dubai,Mini Market,0,0,12,0,30,165.79481718011132,157.5912235118563,145.7243912043336,23.540045236248936,27.840850455259,36.64954207299709
2024-12-31,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,121.84967058497392,6.3285366666666665,13.184444000000001,1118.0858219353345,58.487842057663414,Dubai,Mini Market,0,0,12,1,31,151.11738161298572,157.21285855185747,141.08938578633422,34.6017157406381,28.378607178880497,29.72113573087497
2024-11-30,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,67.82981431723199,6.025081999999999,12.552236666666666,584.0668505799326,32.55831092681533,Dubai,Online,1,0,11,5,30,48.40896127572896,44.98376798090302,42.14895584993981,13.021923659629831,8.896077619285187,8.160051657411042
2024-12-01,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,45.43087362644289,6.3285366666666665,13.184444000000001,416.871177706127,21.806819406639647,Dubai,Online,0,0,12,6,1,57.782161908262054,47.61470742410859,42.776681688649994,13.730834324605263,12.441261405916938,9.343598594435354
2024-12-02,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,53.23131357866791,6.3285366666666665,13.184444000000001,488.4475822509272,25.551030595030713,Dubai,Online,0,1,12,0,2,58.88022256152187,48.44813217572099,42.600156635020085,11.858077290283179,12.002302796596908,9.23764880097485
2024-12-03,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,47.13473565515903,6.3285366666666665,13.184444000000001,432.50572121942247,22.624673182896707,Dubai,Online,0,1,12,1,3,55.497333840780925,50.585604113619006,42.42191364954007,11.370104304209304,11.19236664627391,8.966312689302645
2024-12-04,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,30.10954217042515,6.3285366666666665,13.184444000000001,276.2834896811602,14.452580285510821,Dubai,Online,0,0,12,2,4,48.5989742867566,51.264803000669815,42.5908352545058,4.101184211878581,10.746840151577445,9.007041093297325
2024-12-05,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,29.64800102947752,6.3285366666666665,13.184444000000001,272.0484137596908,14.231040537185994,Dubai,Online,0,0,12,3,5,43.49186380141736,49.89327867935445,42.26599661892702,11.983612342313323,12.870097021221444,9.280694704883633
2024-12-06,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,44.371644156559846,6.3285366666666665,13.184444000000001,407.15174681421973,21.29838925955822,Dubai,Online,1,0,12,4,6,35.63075961835389,48.109180016899316,41.95594537862086,9.965407846532756,14.839485350394618,9.546868949287589
2024-12-07,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,38.97583220071641,6.3285366666666665,13.184444000000001,357.64007545150963,18.708399512920856,Dubai,Online,1,0,12,5,7,34.70972911882083,45.39370350485205,42.11722656815364,8.370645536848528,13.231383866097575,9.545398048289709
2024-12-08,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,36.31365037262624,6.3285366666666665,13.184444000000001,333.2120425884602,17.43055223157318,Dubai,Online,0,0,12,6,8,37.665159128917914,41.27170605963554,42.307846831305554,7.448812969814217,8.843934618281418,9.418621923241487
2024-12-09,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,28.082403512023234,6.3285366666666665,13.184444000000001,257.6825777363421,13.479553726535329,Dubai,Online,0,0,12,0,9,39.88704224330083,39.96924559480458,41.90729454912612,4.105550360397184,8.800567175890697,9.409186435077476
2024-12-10,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,30.603585172803964,6.3285366666666665,13.184444000000001,280.81680088121715,14.689720927369802,Dubai,Online,0,0,12,1,10,34.457295361788624,36.37654415671249,41.044351279851995,5.679017308796241,7.52509067313782,9.451715009310933
2024-12-11,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,31.068560602704082,6.3285366666666665,13.184444000000001,285.08338964771747,14.912909134396813,Dubai,Online,0,0,12,2,11,31.666546352484474,34.014951230661765,40.57115505893714,4.217317995145482,6.032004378144247,9.611243072881745
2024-12-12,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,27.08680093619431,6.3285366666666665,13.184444000000001,248.54698369679696,13.001664488692235,Dubai,Online,0,0,12,3,12,29.918183095843755,34.15195386384447,40.32873408856639,1.6067406598086906,5.938687715058968,9.75999457130904
2024-12-13,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,36.163706143202255,6.3285366666666665,13.184444000000001,331.83616265218194,17.35857900123201,Dubai,Online,1,0,12,4,13,29.58631557056745,33.78606813623258,40.20235615963408,2.17709223350492,6.328530093409591,9.909979692874135
2024-12-14,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,35.72918621874353,6.3285366666666665,13.184444000000001,327.84903191515684,17.15000943686107,Dubai,Online,1,0,12,5,14,31.43968922736688,32.61350556289579,40.39736563786378,4.549819158635364,4.551120388623599,9.765177467351633
2024-12-15,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,29.844791596619707,6.3285366666666665,13.184444000000001,273.85415309370774,14.3255000096999,Dubai,Online,0,0,12,6,15,32.99323109938003,32.14969899404252,40.47021225202779,5.119730446579253,3.9157509011723906,9.72033632355242
2024-12-16,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,28.86165652511758,6.3285366666666665,13.184444000000001,264.8329601826662,13.853595173951769,Dubai,Online,0,0,12,0,16,33.91256131952182,31.22557631175587,39.85778670310521,3.529485058773774,3.511759260547881,9.793892281146796
2024-12-17,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,28.33588370672769,6.3285366666666665,13.184444000000001,260.0084979499943,13.601224220361413,Dubai,Online,0,0,12,1,17,31.478544780160266,31.33689817076935,39.32289421182673,3.7138394044109706,3.4062822411656817,9.945562211749836
2024-12-18,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,29.050351403543715,6.3285366666666665,13.184444000000001,266.56441392585003,13.944168715870223,Dubai,Online,0,0,12,2,18,29.014110609488323,31.012940818472735,38.99705594205562,0.765919343616827,3.5905026002993248,10.144767116373265
2024-12-19,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,27.312554200986614,6.3285366666666665,13.184444000000001,250.61848313875777,13.11002605612024,Dubai,Online,0,0,12,3,19,28.74929721179632,30.72462521859268,38.931353963639374,0.370249218657929,3.6655385232321014,10.204409472958016
2024-12-20,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,42.27757222547633,6.3285366666666665,13.184444000000001,387.9366588700596,20.293234729598396,Dubai,Online,1,0,12,4,20,28.232929770419332,30.756875684991588,38.57516915390014,0.8734611691745866,3.6290085529267015,10.422271778384587
2024-12-21,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,43.95443634156116,6.3285366666666665,13.184444000000001,403.32347103381585,21.098129507753235,Dubai,Online,1,0,12,5,21,32.880159276668884,31.63028512531645,38.857818854998534,8.184651023538777,5.434012380127185,10.403214382502018
2024-12-22,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,38.417328909212564,6.3285366666666665,13.184444000000001,352.51528021212334,18.440317932188293,Dubai,Online,0,0,12,6,22,37.848187589341364,32.80532085714754,39.163521595740875,9.162567679767182,7.101522061195313,10.414098264325009
2024-12-23,TOTAL COFFEE,NESCAFE,NESCAFE 3IN1 CLASSIC 20GX24 BOX (CM),INSTANT MIXES,NO PROMO,KGS-LTRS,2000040000000.0,32.365396284034425,6.3285366666666665,13.184444000000001,296.98308196296375,15.535390263317854,Dubai,Online,0,0,12,0,23,41.549779158750006,34.02996904466081,38.82402001561817,2.8393928471281242,7.243632285274272,10.260666145240132
